34034	7.289033	0.140809	3
30544	9.041400	0.880439	3
39066	4.691862	0.369654	1
7435	6.935677	0.502914	2
35458	17.330038	0.538261	3
37330	11.159191	0.510311	3
36527	9.402189	0.383053	3
39055	4.099045	0.870574	3
62728	7.671800	1.187636	1
71610	10.615307	0.579177	1
41033	3.784411	0.742548	1
36073	11.029345	1.031935	3
38153	9.058621	0.546859	3
38807	9.388489	0.204342	3
11027	0.301828	0.520100	2
54204	3.276357	1.636522	1
55857	13.868250	1.459784	3
28269	11.692920	0.255622	3
28622	11.990199	0.686939	3
9775	0.000000	1.513976	2
35772	8.350164	1.664989	3
10481	5.467026	1.630817	2
36787	10.327176	1.294103	3
65279	6.503376	0.392543	1
17699	6.705690	1.688856	2
40776	10.359972	0.161187	3
6712	2.508242	1.141237	2
68179	8.585785	1.184306	1
46514	10.714297	1.305264	3
12177	0.000000	1.612345	2
42820	12.294867	1.201854	3
9600	5.034865	1.071973	2
48291	2.864780	0.165042	1
4961	4.653002	0.137558	2
16973	0.973256	0.377923	2
26433	9.002043	0.515241	3
73179	8.391777	1.575893	1
25095	9.222195	0.866076	3
46656	12.661326	0.420430	3
83480	15.039775	0.153914	1
35475	9.385274	1.405101	3
34816	10.514166	0.431704	3
23698	8.623574	0.458339	3
9800	2.120248	1.550384	2
46184	8.554943	0.556281	3
7553	2.759316	0.617493	2
40530	10.457182	0.360754	3
24530	10.130594	0.476363	3
642	6.288166	1.412763	2
7591	0.374317	1.503823	2
14909	3.209437	0.227033	2
72334	20.991830	0.151383	1
7631	0.000000	1.605242	2
9016	4.518866	0.934880	2
13530	6.713542	0.440688	2
29530	11.122303	1.071571	3
3114	1.074025	1.619482	2
17825	0.000000	1.145809	2
72196	15.955175	1.059234	1
35341	3.328788	0.706198	1
36140	9.748071	0.632424	3
17647	3.732841	0.429763	2
28931	9.403671	0.330498	3
12808	1.545057	0.709436	2
76237	20.558411	1.283293	1
33645	9.916630	0.416807	3
